zinc_id,smiles
ZINC000150371226,CCCCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC
ZINC000095620994,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC
ZINC000150371785,CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC
ZINC000085582513,CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)OC[C@H](CO[P@@](=O)(O)OCCN)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC
ZINC000000001982,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1
ZINC000014918982,CCCCOC(=O)[C@]1(O)C[C@H](O)[C@@H](O)[C@@H](OC(=O)/C=C\c2ccc(O)c(O)c2)C1
ZINC000150358218,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC
ZINC000040420807,CC[C@]1(C(=O)O)[C@H]2[C@H](C(C)=C[C@]1(/C=C/c1ccccc1)CC)[C@@H](C)C(=O)[C@@H]2C
ZINC000049872294,C[C@H]1[C@H](C)CC[C@@]23CC[C@]4(C)[C@@](C=C[C@@H]5[C@@]6(C)CC[C@H](OC=O)C(C)(C)[C@@H]6CC[C@]54C)(OC2=O)[C@H]13
ZINC000001576202,N[C@@H](CCC(=O)NCC(=O)O)C(=O)O
ZINC000230070493,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O[C@@H](COC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCCCCCC
ZINC000103210339,CCCCCOc1ccc(OCCC)cc1
ZINC000150364707,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCCCC
ZINC000000000071,CCc1oc2ccccc2c1C(=O)c1ccc(O)cc1
ZINC000230068925,CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC
ZINC000230100259,O=C(O[C@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1-c1c(OC(=O)[C@H]2C[C@@](O)(C(=O)O)C[C@@H](O)[C@H]2O)cc(O)c(O)c1O)c1cc(O)c(O)c(O)c1
ZINC000150379485,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)OCCCCCCCCCCCCCCCCCC
ZINC000049032436,N#CCCCC/C=C\C/C=C\CCCCCCCCCCc1ccc(C=O)[nH]1
ZINC000049832975,COC(=O)C1=CO[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]2[C@@H]1[C@@H]1O[C@@H]1[C@@]21C=C([C@H](O)c2ccc(O)c(OC)c2)C(=O)O1
ZINC000095621600,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O[C@@H](COCCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCC
ZINC000009213617,C/C1=C/CC(C)(C)/C=C\C[C@]2(C)O[C@H]2CC1
ZINC000095913863,C=C1[C@H](OC(=O)/C=C(\C)CC)C=C(C(C)C)[C@@H]2/C(=C/C)C(=O)OC[C@@H]12
ZINC000013375634,COc1cc2c(cc1Oc1c(O)c(OC)cc3c1[C@@H]([C@H](O)c1ccc(O)c(O)c1)N(C)CC3)CN(C)CC2
ZINC000150358406,CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC
ZINC000082170194,O=C(OC[C@H]1OC[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](O)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1
ZINC000003785891,CC(C)C[C@H](NC(=O)[C@H](CCc1ccccc1)N[C@H](C)C(=O)O)C(=O)Nc1ccccc1
ZINC000100778584,CC(C)CC(=O)OCC1=CC[C@@H]2C[C@@H]1C2(C)C
ZINC000004712490,C/C(=C\C(=O)O)CC(=O)O
ZINC000150380513,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCC/C=C\C/C=C\CCCCCC
ZINC000059241076,C=C1C(=O)O[C@H]2C/C(C)=C\[C@@H](O)C/C(C)=C\CC/C(C)=C\C[C@H]12
ZINC000013430333,c1cc2c[n+](c1)CCCCCCCCCCCCCCc1ccc[n+](c1)CCCCCCCCCCCCC2
ZINC000150358174,CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCCCCCCCCCCC
ZINC000085564944,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)CO[P@@](=O)(O)OCCN
ZINC000150372443,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC
ZINC000040392730,C[C@@H]1C[C@@H]2c3c(O)cc(-c4cc5ccccc5o4)cc3OC(C)(C)[C@H]2C[C@H]1O
ZINC000049776233,COC(=O)[C@@]12CC(=O)[C@@H](C(C)C)CC(=O)[C@@H](C)CCC[C@@H](C)CC(=O)[C@@H]1CC(C)=C1[C@H](O)C[C@@](C)(O)[C@@H](Cl)CC[C@@]3(C)O[C@@H]3CC/C(C)=C/[C@H]12
ZINC000013380011,C[C@H]1Oc2cc(O)c3c(=O)c(O)c(-c4cc(O)c5c(c4)C=CC(C)(C)O5)oc3c2C1(C)C
ZINC000015047334,O=C1Nc2ccc(O)cc2O[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
ZINC000085742375,O=C(/C=C/c1ccc(O)cc1)O[C@@H]1[C@@H](CO)O[C@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@H](OC(=O)/C=C/c2ccc(O)cc2)[C@@H]1O
ZINC000169293332,C/C1=C/[C@H](O)C(=O)/C(C)=C/[C@@H]2[C@@H](CC[C@](C)(O)/C=C\C1)C2(C)C
ZINC000053229813,O=C(O)/C=C1\CN([C@H](C(=O)O)c2ccccc2Cl)CC[C@@H]1S
ZINC000005732867,COc1cc2c(c3oc4cccc(O)c4c(=O)c13)[C@H]1C=CO[C@@H]1O2
ZINC000015122029,C=C(C)[C@@H](O)CC/C(C)=C/Cc1c(O)cc2c(c1O)C(=O)C[C@@H](c1ccc(O)c(O)c1)O2
ZINC000033882487,O=C(C[C@@H]1CCCN2CCCC[C@H]12)N1c2ccccc2Sc2ccccc21
ZINC000150362640,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC
ZINC000150355776,CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC
ZINC000095613012,C[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H](O)[C@@H](O)[C@@H]1O
ZINC000150379488,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)OCCCCCCCCCCCCCCCCCC
ZINC000033979236,O=c1ccn([C@H]2C[C@@H](O)[C@H](CO[P@@](=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1
ZINC000006929723,C[C@H](O)[C@@](C)(O)CN
ZINC000036445268,CC[C@H](C[C@@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C(=O)C=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C
ZINC000095619521,C[C@H]1CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@H]5CC[C@]43C)[C@@H]2[C@@H]1C
ZINC000150367550,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\CCCC)OC(=O)CCCCCCCCCCCCCC
ZINC000150377399,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCCC)OC(=O)CCCCCCCCCCC/C=C\CCCCCCCC
ZINC000169289457,C/C=C/[C@H](O)C(C)(C)[C@@H]1C/C=C\C=C/C=C/[C@H](OC)Cc2nc(co2)C(=O)O[C@H](C(C)(C)[C@@H](O)/C=C/C)C/C=C/[C@H]2O[C@H]2/C=C\C=C/c2nc(co2)C(=O)O1
ZINC000169292802,CC(=O)O[C@H]1[C@H](C)O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)c(-c4c(O)cc(O)c5c(=O)c(O[C@@H]6O[C@@H](C)[C@H](OC(C)=O)[C@@H](O)[C@H]6O)c(-c6ccc(O)cc6)oc45)c(O)c3c2=O)[C@H](O)[C@@H]1O
ZINC000030320937,O=C(O)/C=C\C(=O)CC(=O)CC(=O)O
ZINC000230082031,CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC
ZINC000015204796,CCSSCSC
ZINC000230104231,O=C(O)CC(=O)O[C@H]1[C@@H](O)[C@@H](CO)O[C@@H](Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)[C@@H]1O
ZINC000000002211,Cc1nc(C)c(N(C)C)nc1C
ZINC000150363399,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC
ZINC000049089629,C[C@@H]1CC(=O)[C@H]2C[C@]1(O)[C@]2(C)COC(=O)c1cc(O)c(O)c(O)c1
ZINC000014646569,C[C@H](Cc1ccc2c(c1)OCO2)[C@@H](C)[C@@H](O)c1ccc2c(c1)OCO2
ZINC000015058163,COc1ccc([C@H]2CC(=O)c3ccc(O[C@H]4O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]4O)cc3O2)cc1
ZINC000003830434,NCc1ccccc1CC(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CS[C@H]12
ZINC000150359411,CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC
ZINC000042967061,Cc1cc2c([nH]c3ccccc32)c2[n+]1[C@H](C)NCC2
ZINC000095625013,CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](COCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCC
ZINC000014494381,C[C@@H]1[C@@H]2[C@@H]3CC[C@H]4[C@](C)(CC[C@H]5C(C)(C)C(=O)CC[C@@]54C)[C@@]3(C)CC[C@]2(C)CC[C@H]1O
ZINC000150375453,CCCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC
ZINC000021289745,O=C(c1ccc2[nH]ccc2c1)N1CCN(C2c3ccccc3-c3ccccc32)CC1
ZINC000005766646,C=C1C(=O)O[C@@H]2[C@@H]3C(=C(C)[C@@H](OC(=O)C=C(C)C)[C@H](O)[C@@H]12)C[C@H]1O[C@@]31C
ZINC000100774161,O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c(O)c([C@@H]3OC[C@@H](O)[C@@H](O)[C@@H]3O)c(O)c12
ZINC000150378944,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COC(=O)CCCCCCCCC/C=C\C/C=C\CCCC
ZINC000015261409,C/C=C/[S@](=O)C[C@H](NC(=O)CC[C@@H](N)C(=O)O)C(=O)O
ZINC000095610320,CCCCCC(=O)N[C@@H](c1ccccc1)[C@@H](O)C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@H]3[C@](C)(C(=O)[C@H](O)C(=C1C)C2(C)C)[C@@H](O)C[C@H]1OC[C@]13OC(C)=O
ZINC000012655989,C=CCO/N=C(\CCC)C1=C(O)[C@@H](C(=O)OC)C(C)(C)CC1=O
ZINC000150358827,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COC(=O)CCCCCCCCCCCCCCC
ZINC000150378462,CCCC/C=C\C/C=C\CCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC
ZINC000103173364,CC1=C2C(=O)[C@H]3[C@@H](CC[C@H]4C[C@@H](O)C[C@H](O)[C@@]43C)[C@@H]2CC[C@]12O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C
ZINC000118937286,C=C(CC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@@H]4C(C)(C)[C@H](O)CC[C@@]45C[C@]35CC[C@]12C)C(C)C
ZINC000150354935,CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC
ZINC000002041380,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1
ZINC000095620905,CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC
ZINC000150354424,CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC
ZINC000085552435,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)NC(=O)CCCCCCCCCCCCCCCCCCCCC
ZINC000049776328,NCC[C@H](O)C(=O)N[C@H]1C[C@@H](N)[C@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2N)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H]2O)[C@@H]1O
ZINC000095622607,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\CCCCCC)COC(=O)CCCCCCCCCCCCCCC
ZINC000004492883,CC/C=C\C[C@H]1C(=O)CC[C@@H]1CC(=O)O
ZINC000014858589,COc1c(O)cc2c(OC)c3c(c(O)c2c1O)C(=O)C[C@@H]1C[C@@](O)([C@@H]2CN2C)CC(=O)[C@]31O
ZINC000008214407,CN(C[C@H](O)CO)C(=O)c1c(I)c(NC(=O)C(CO)CO)c(I)c(C(=O)N(C)C[C@H](O)CO)c1I
ZINC000013322079,COc1cc(O[C@@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)c2c(c1)O[C@@H](c1ccccc1)CC2=O
ZINC000001850660,CCc1cc(OC)c(O)c(OC)c1
ZINC000100779365,CC(C)=CCC[C@]1(C)[C@H](CC=C(C)C)C[C@@]2(CC=C(C)C)C(=O)[C@@]1(C(=O)C(C)C)C(=O)C1=C2OC(C)(C)C=C1
ZINC000084410631,O=C(O)[C@@H]1C[C@H](O)CN1C(=O)[C@@H]1C[C@@H](O)CN1
ZINC000000005803,Cc1noc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)c1C
ZINC000003860992,Cc1ccc(N)cc1C
ZINC000102037936,C/C=C1/C[n+]2ccc3c([nH]c4ccccc43)c2C[C@@H]1C1=CN2c3ccccc3[C@]34CCN5C/C(=C/C)[C@H](C[C@H]53)[C@@H]([C@@H]1O)[C@H]24
ZINC000085554523,CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC
ZINC000085557851,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)CO[P@@](=O)(O)OCC[N+](C)(C)C
ZINC000100071089,CC1(C)[C@@H]2CC[C@]1(C)OC(=O)C2
ZINC000001997121,CCCCCOC(=O)c1ccco1
ZINC000040866467,CO[C@]1(C)c2ccoc2C[C@H]2[C@@H]1[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@]1(O)C(C)(C)CC[C@H](OC(C)=O)[C@]21C
ZINC000000000021,C=CC[C@H]1CN(C)CC[C@@]1(OC(=O)CC)c1ccccc1
ZINC000095620906,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC
ZINC000085557387,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)CO[P@@](=O)(O)OCC[N+](C)(C)C
ZINC000100774864,CCCCCCCCCCCCCCCCC[C@@H](O)[C@H]1C[C@@H](O)[C@H]([C@@H]2CC[C@H]([C@@H](O)CCCCCC3=C[C@@H](C)OC3=O)O2)O1
ZINC000008689960,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCCO
ZINC000150379000,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCCCC
ZINC000006394819,CC1(C)[C@H]2CC[C@]1(C)NC2
ZINC000073022864,CC1(C)C[C@H]2[C@@H](C1)[C@H](O)C(CO)=C1[C@H](O)C[C@@]12C
ZINC000230081084,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC
ZINC000036701290,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12
ZINC000150380602,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC
ZINC000085972327,CC(C)CCCCCCC(C)(C)C
ZINC000003830453,COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1
ZINC000150358220,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC
ZINC000150361103,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCC
ZINC000015120846,C[C@H]1C[C@@](C)(O)C[C@@H]([C@@H](O)CC2CC(=O)NC(=O)C2)C1=O
ZINC000004556609,CC(=N)NCCC[C@@H](N)C(=O)O
ZINC000036471361,CC(=O)O[C@@H]1OC=C[C@]12C=C1C=C(C)CC[C@H]1C2(C)C
ZINC000000000609,C[C@H]1NCCO[C@@H]1c1ccccc1
ZINC000038158054,CCC(=O)N1[C@H]2CC[C@@H]1CN(C/C=C\c1ccccc1)C2
ZINC000169369114,CCCCCC[C@@H](O)CCC[C@@H](O)[C@@H]1CC[C@@H]([C@@H]2CC[C@@H]([C@@H](O)CCCCCCCCCCCCC3=C[C@@H](C)OC3=O)O2)O1
ZINC000118936841,CC(C)[C@H](C)CC[C@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@@H]4[C@@H](C)C(=O)CC[C@@]45C[C@]35CC[C@]12C
ZINC000002019928,CCCC[C@H](CC)CNC(=O)C[C@H](C)O
ZINC000230100275,O=C(O[C@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1-c1c(OC(=O)[C@H]2C[C@@](O)(C(=O)O)C[C@H](O)[C@H]2O)cc(O)c(O)c1O)c1cc(O)c(O)c(O)c1
ZINC000230075081,CCCCCCCCCCCC[C@@H](O)[C@H]1CC[C@@H]([C@@H](O)CCCCC[C@@H](O)CCCCCCC2=C[C@@H](C)OC2=O)O1
ZINC000150356648,CC(=O)OC[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@@H](CO)O[C@@H]2Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@@H](O)[C@@H](O)[C@@H]1O
ZINC000014727558,CC(C)=CCc1c(-c2ccc(O)cc2O)oc2c(CC=C(C)C)c(O)cc(O)c2c1=O
ZINC000049841333,CCCCCCCCCC[C@@H](O)[C@@H](O)CC[C@H](O)[C@@H]1CC[C@@H]([C@@H](O)CCCCCCCCCC[C@@H](O)CC2=C[C@@](C)(O)OC2=O)O1
ZINC000100778417,C=C1C[C@]23C[C@H]1C[C@@H](O)[C@@H]2[C@@]12COC(=O)[C@@](C)([C@@H](O)[C@H](O)C1)[C@@H]2[C@H]3C(=O)O
ZINC000150369004,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCC
ZINC000003806302,Cc1cccc(C)c1NC(=O)[C@H]1CCCCN1CC1CC1
ZINC000150357610,CCCCCCCCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCC
ZINC000150375613,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC
ZINC000008214428,CCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC
ZINC000015248577,CCC[C@H](O)C[C@@H]1Cc2cc(OC)c(O)c(O)c2C(=O)O1
ZINC000040861309,C=C(C)[C@H]1CC=C(CO[P@@](=O)(O)OC[C@@H](COC=O)OC=O)CC1
ZINC000002047563,CCc1ccc(NC(=O)P(=O)(O)O)cc1
ZINC000095623013,CCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCC
ZINC000004096445,C[C@H](O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
ZINC000040164745,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCCCCCC
ZINC000150368494,CCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCC/C=C\CCCCCCCC)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC
ZINC000195445287,CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO[P@](=O)(O)O[P@](=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
ZINC000150370733,CCCCC/C=C\C/C=C\CCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)COC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC
ZINC000004649679,COc1cc(CCC(=O)CC(=O)CCc2ccc(O)c(OC)c2)ccc1O
ZINC000150379072,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC
ZINC000100777155,CCCCCCCCCC[C@@H](O)[C@@H](O)CCCCCCCCCCCCCCCCCCC1=C[C@@H](C)OC1=O
ZINC000002046963,C[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO
ZINC000015118974,O=c1c2cccc(O)c2oc2cccc(O)c12
ZINC000014854938,OC[C@H]1O[C@H](O[C@H]2[C@@H](CO)O[C@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O
ZINC000008436862,CCCCCCCCCCCCC[C@H](O)CC(=O)OC
ZINC000085831969,C=C[C@@H](O)/C=C/C#CC/C=C/CCCCCCC
ZINC000095625677,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@@H](O)COC(=O)CCCCC/C=C/CCCCCCCC
ZINC000150377068,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCCC)OC(=O)CCCCCCCCCCCCCC
ZINC000035456773,C[C@@H](O)C/C=C/C=C/C(=O)O[C@@H]1C=C2COC(=O)[C@]2(O)[C@@]2(C)CCCC(C)(C)[C@H]12
ZINC000169339170,O=C1OC[C@@H]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(O)c(O)c(O)c4c3C(=O)O[C@H]([C@@H]2OC(=O)c2cc(O)c(O)c(O)c2-c2c1cc(O)c(O)c2O)[C@@H]1OC(=O)c2c-4c(O)c(O)c(O)c2[C@@H]1O
ZINC000014613532,C=C1c2[nH]c3ccccc3c2CCN2C[C@H](CC)CC[C@H]12
ZINC000014684306,N[C@H](CCCCN1C(=O)CC[C@H]1C(=O)O)C(=O)O
ZINC000034093791,C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1C/C=C1/C[C@H](OC)OC1=O
ZINC000001691363,CCCCCCC
ZINC000101672756,C=C[C@]12CN(C)[C@@H]3[C@H]4CO[C@H](C[C@H]41)[C@]1(C(=O)N(C[C@@H]4C(=O)O[C@H]5C[C@H](C)[C@@H](CO)[C@H]54)c4ccccc41)[C@H]32
ZINC000103202924,C=C1C(=O)O[C@@H]2C[C@]3(C)[C@@H](CC[C@H](C)OC(=O)c4cccc(Br)c4)[C@@H]3C[C@H]12
ZINC000101153513,O=S1OC[C@@H]2[C@H](CO1)[C@@]1(Cl)C(Cl)=C(Cl)[C@@]2(Cl)C1(Cl)Cl
ZINC000085558958,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)CO[P@@](=O)(O)OCC[N+](C)(C)C
